"sc-2e6baa30-0 href","sc-4e537b1-1","sc-814e9212-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/blogs-the-papers-59903503","7 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/147BD/production/_122610938_thepapers-nc.png.webp","'1.2m more face 40p tax' and 'Prisoner Djokovic'","The papers report concerns about a looming cost of living crisis and the latest twist for Novak Djokovic.","The Papers"
"https://www.bbc.com/news/blogs-the-papers-66184441","13 Jul 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/13BE2/production/_130366808_composite1307-nc.jpg.webp","'BBC star in hospital' and 'big drop in US inflation'","Huw Edwards being named as the BBC presenter at the centre of the allegations leads the papers.","The Papers"
"https://www.bbc.com/news/business-64986520","17 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/CA7F/production/_128993815_whatsubject.jpg.webp","Credit Suisse shares hit as investor fears reignite","Investors are selling shares despite an overnight rescue deal for America's First Republic.","Business"
"https://www.bbc.com/news/election-2019-50501411","21 Nov 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/4797/production/_109772381_jeremycorbynmanifestobbc.jpg.webp","The 12 key policies in the Labour manifesto?","The Labour Party election manifesto has been launched. What are its most eye-catching promises?","Election 2019"
"https://www.bbc.com/news/uk-wales-politics-64512159","4 Feb 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/16E6B/production/_128230839_gettyimages-1245740913.jpg.webp","Welsh NHS staff strike averted after 3% pay offer","Nurses, ambulance staff, midwives and physios are weighing up an extra 3% pay offer by ministers.","Wales politics"
"https://www.bbc.com/news/uk-51632140","26 Feb 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/4F59/production/_111031302_gettyimages-1203058967.jpg.webp","In a hurry? Here's what you need to know this morning","Your morning briefing for Wednesday 26 February 2020.","UK"
"https://www.bbc.com/news/uk-england-hampshire-63648326","18 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/134D3/production/_107895097_mediaitem107895093.jpg.webp","Council's decision-making process under scrutiny","The approach taken by Conservative councillors in Southampton ""presented risks"", a report finds.","Hampshire & Isle of Wight"
"https://www.bbc.com/news/business-55011477","20 Nov 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/6764/production/_115586462_whatsubject.jpg.webp","Sunak faces backlash over public sector pay freeze","Chancellor Rishi Sunak is trying to bolster public finances after huge spending to fight coronavirus.","Business"
"https://www.bbc.com/news/business-45317023","27 Aug 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/BB63/production/_102517974_mediaitem102517973.jpg.webp","Food prices 'to rise 5%' after hot weather","Meat, vegetable and dairy prices are tipped to rise imminently because of weather extremes seen in 2018.","Business"
"https://www.bbc.com/news/uk-scotland-scotland-politics-45908591","19 Oct 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/D6F8/production/_103923055_gettyimages-157533457.jpg.webp","Economist questions NHS spending plans","Scottish government defends its record after a finance expert criticises recent spending projections.","Scotland politics"
"https://www.bbc.com/news/uk-politics-63972507","20 Dec 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/E8AF/production/_128076595_p0dqjs5y.jpg.webp","Best way to help workers is reducing inflation - PM","The PM is asked to give a personal message to NHS workers and others taking strike action.","UK Politics"
"https://www.bbc.com/news/uk-wales-63109348","2 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/C3A2/production/_126928005_167141e9-fde2-435c-b2ac-bd66101be0b9.jpg.webp","Right to look at spending cuts - Buckland","Sir Robert Buckland also backs the mini-budget outlined by the prime minister and chancellor.","Wales"
"https://www.bbc.com/news/business-48363795","22 May 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/D558/production/_107061645_lcuenquf.jpg.webp","North-South divide in house prices","Property values fell by 1.9% in London in the year to March, but rose by 3.6% in Yorkshire and Humberside.","Business"
"https://www.bbc.com/news/uk-scotland-59685256","17 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/13866/production/_122247997_dsc09115.jpg.webp","Turmoil for firms over shortage of labour and goods","The BBC's James Cook finds businesses struggling with supplies, recruitment and rising prices.","Scotland"
"https://www.bbc.com/news/world-middle-east-48213444","9 May 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/FA37/production/_106855046_mediaitem106855045.jpg.webp","Europe rejects Iran's nuclear 'ultimatums'","Iran has threatened to roll back key parts of the 2015 deal if it is not shielded from US sanctions.","Middle East"
"https://www.bbc.com/news/uk-england-birmingham-42286541","19 Dec 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/6315/production/_99256352__97149712_gettyimages-471593802.jpg.webp","The mothers who share breast milk online","There are fears the unregulated practice could spread infection and viruses such as HIV and hepatitis.","England"
"https://www.bbc.com/news/uk-england-birmingham-66715441","5 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/16F92/production/_130989049_birmingham_universe_getty.jpg.webp","Vital services safe - leader of 'bankrupt' council","John Cotton says ""tough decisions"" are needed as Birmingham City Council cannot balance its books.","Birmingham & Black Country"
"https://www.bbc.com/news/uk-wales-42539216","2 Jan 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/16772/production/_93781029_trains.jpg.webp","Arriva Train Wales fares rise by 3.3%","Rail passengers across the UK are being hit with the largest fare rise in five years.","Wales"
"https://www.bbc.com/news/uk-politics-63402777","26 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/AF58/production/_127388844_index_sunak_pmqs.jpg.webp","Sunak brings back fracking ban in first PMQs","The ban for England had been lifted by Liz Truss, but Rishi Sunak made it one of his first reversals as PM.","UK Politics"
"https://www.bbc.com/news/uk-scotland-scotland-politics-63276360","16 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/17919/production/_127173569_lordofford.jpg.webp","Chance to reset economic policy - Lord Offord","Scotland Office minister says the mini-budget went too far, too fast - and stability must be restored","Scotland politics"
"https://www.bbc.com/news/business-59648583","14 Dec 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/17D84/production/_122086679_gettyimages-1233090382.jpg.webp","Surge in part-time workers as job vacancies rise","The unemployment picture continues to improve, but there are doubts about the impact of Omicron.","Business"
"https://www.bbc.com/news/uk-wales-62237285","20 Jul 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/14652/production/_125983538_newproject.jpg.webp","Welsh cake firm spread thin by £43k butter bill","The owner fears the cakes are an ""extra"" and many will stop getting treats as they cut costs.","Wales"
"https://www.bbc.com/news/world-africa-64667959","18 Feb 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/0B0A/production/_128662820_rukaiya_goni_damasak_town_2.jpg.webp","Has Buhari tackled jihadist threat in Nigeria?","President Buhari vowed to defeat Boko Haram when elected in 2015. Is north-east Nigeria safe now?","Africa"
"https://www.bbc.com/news/business-66927116","26 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/D921/production/_131258555_gettyimages-1676988260.jpg.webp","Two French supermarkets to sell fuel at cost price","Carrefour and E.Leclerc are holding down the price of petrol and diesel to help people cope with inflation.","Business"
"https://www.bbc.com/news/world-africa-48882030","6 Jul 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/2C48/production/_107763311_gettyimages-474076748.jpg.webp","Why West Africa wants a single currency","Experts are divided on the impact of the new currency will have in the 15 regional countries.","Africa"
"https://www.bbc.com/news/uk-northern-ireland-64881713","7 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/AEA4/production/_128880744_gettyimages-136810294.jpg.webp","Midwives vote to take industrial action over pay","Nine out of 10 midwives voted for action short of a strike, in a turnout of 55% of RCM union members.","Northern Ireland"
"https://www.bbc.com/news/blogs-the-papers-65946512","19 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/F6CE/production/_130128136_page1.jpg.webp","'Britain's mortgage crisis' and 'guilty party'","Monday's papers focus on a looming interest rate hike to affect homeowners and the latest revelations about Partygate.","The Papers"
"https://www.bbc.com/news/business-62578655","18 Aug 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/9C49/production/_125990004_gettyimages-1241960829.jpg.webp","Warning Tory leadership tax cut pledges unrealistic","Slashing taxes would add to pressures on public finances unless spending is also cut, the IFS warns.","Business"
"https://www.bbc.com/news/uk-scotland-66706379","4 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/C5AA/production/_105920605_gettyimages-983418152.jpg.webp","Private nurseries call for Scottish funding review","Campaigners say funding is unfairly distributed between private and council-run nurseries.","Scotland"
"https://www.bbc.com/news/business-50069765","10 Oct 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/11AFD/production/_109254427_gettyimages-859836150.jpg.webp","What is the IMF and why does it matter?","The IMF is warning about the health of the UK economy, but how does the organisation work?","Business"
"https://www.bbc.com/news/uk-scotland-65914464","15 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/137FE/production/_127507897_untitleddesign-50.jpg.webp","ScotRail fares to increase by 4.8% from July","A peak return ticket between Glasgow Queen Street and Edinburgh Waverley will cost £1.30 more.","Scotland"
"https://www.bbc.com/news/uk-scotland-67121886","16 Oct 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/0CD4/production/_131448230_unison2.jpg.webp","More school strikes after union rejects pay offer","Unison say there will be a rolling programme of strikes after members rejected a new pay deal.","Scotland"
"https://www.bbc.com/news/business-42063098","21 Nov 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/F695/production/_98852136_gettyimages-876624666.jpg.webp","UK public borrowing up as Budget looms","Increased debt costs, linked to higher inflation, were a factor in the shortfall.","Business"
"https://www.bbc.com/news/uk-scotland-scotland-business-58663786","23 Sep 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/150F0/production/_120665268_mediaitem89175699.jpg.webp","Stagecoach workers balloted over strike action","Unite claims bus routes across Scotland ""will grind to a halt"" if members back action in a pay dispute.","Scotland business"
"https://www.bbc.com/news/uk-wales-politics-41387002","25 Sep 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/40C6/production/_85528561_024373153-1.jpg.webp","Council leaders 'would support strikes'","Leading Labour figures are sympathetic to public sector workers seeking to challenge the pay cap.",""
"https://www.bbc.com/news/business-41359891","22 Sep 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/9B7D/production/_96350893_675836282.jpg.webp","Eurozone sees 'burst of activity'","The eurozone economy ended the third quarter of the year on a strong note, a survey indicates.",""
"https://www.bbc.com/news/world-asia-india-41251070","13 Sep 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/B0DF/production/_97797254_p05g1tw8.jpg.webp","What is 'dosa' economics?","Former India central bank governor Raghuram Rajan explains his 'dosa economics' theory.",""
"https://www.bbc.com/news/business-33145038","16 Jun 2015","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Rate of inflation turns positive","Transport costs helped the UK's inflation rate turn positive in May after one month of negative inflation.",""
"https://www.bbc.com/news/uk-12104283","2 Jan 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Rail travellers hit by fare rises","Rail passengers will see the cost of a ticket rise by an average of 6.2%, as planned price rises come into force.",""
"https://www.bbc.com/news/business-12131092","7 Jan 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Bank bonuses ‘to run to billions in 2011’","The government is resigned to UK banks paying billions of pounds in bonuses, despite its calls to curb the payments, the BBC learns.",""
"https://www.bbc.com/news/uk-12104087","2 Jan 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Train boss defends above-inflation rise in fares","The chief executive of the Association of Train Operating Companies has defended the increasing of fares by an average of 6.2%.",""
"https://www.bbc.com/news/uk-politics-12106168","3 Jan 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","VAT rise will hit families, warns Miliband","Labour leader Ed Miliband warns the planned rise in VAT is the ""wrong tax, at the wrong time"", estimating it will cost the average family £7.50 a week.",""
"https://www.bbc.com/news/blogs-the-papers-61835404","17 Jun 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/14C35/production/_125454058_frontpages-nc.png.webp","Warnings of 'pain ahead' with inflation to hit 11%","The front pages focus on a forecast of sharp price rises as the cost of living crisis continues.","The Papers"
